,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:53,,,
Трубы,,,,,,,,
ТРУБЫ ВОДОГАЗОПРОВ. ЧЕРНЫЕ ГОСТ 3262-75,,,,,,,,
"Размер, марка",стенка,Ед.изм,Цена,,42   Ст20,6 ,т,204990
28   Ст20,5 ; 6,т,229990,,42   Ст20,8 ; 9,т,209990
30   Ст10,2 ,т,309990,,45   Ст10,"3,5 ",т,209990
30   Ст10,3 ,т,239990,,45   Ст10,4 ,т,205990
30   Ст10,"3,5 ",т,229990,,45   Ст20,2 ,т,269990
30   Ст20,"2,5 ",т,259990,,45   Ст20,"2,5 ",т,219990
30   Ст20,3 ,т,239990,,45   Ст20,"3 ; 3,5",т,209990
30   Ст20,"3,5 ; 4",т,229990,,45   Ст20,4 ; 5; 6,т,205990
30   Ст20,5 ,т,225990,,45   Ст20,8 ,т,209990
30   Ст20,6 ,т,219990,,45   Ст20,10 ,т,219990
30   Ст20,8 ,т,229990,,48   Ст10,2 ,т,259990
32   Ст10,2 ,т,289990,,48   Ст10,"3,5 ",т,209990
32   Ст20,"1,5 ",т,309990,,48   Ст10,10 ,т,214990
32   Ст20,2 ,т,289990,,48   Ст20,2 ,т,259990
32   Ст20,"2,5 ",т,249990,,48   Ст20,"2,5 ",т,219990
32   Ст20,"3,5 ",т,229990,,48   Ст20,3 ,т,209990
32   Ст20,4 ; 5,т,224990,,48   Ст20,4 ,т,205990
32   Ст20,7 ,т,219990,,48   Ст20,"4,5 ",т,189990
34   Ст20,2 ,т,289990,,48   Ст20,5 ,т,205990
34   Ст20,"3 ; 3,5",т,229990,,48   Ст20,6 ; 7,т,199990
34   Ст20,4 ,т,224990,,48   Ст20,8 ,т,209990
34   Ст20,6 ,т,214990,,48   Ст20,10 ,т,214990
34   Ст20,8 ,т,219990,,50   Ст10,6 ,т,204990
35   Ст10,"3,5 ",т,224990,,50   Ст10,8 ,т,209990
35   Ст20,2 ,т,279990,,50   Ст20,"3,5 ; 4; 5; 6",т,204990
35   Ст20,"2,5 ",т,239990,,50   Ст20,7 ; 8,т,209990
35   Ст20,3 ,т,229990,,50   Ст20,10 ,т,219990
35   Ст20,4 ; 6; 8,т,219990,,51   Ст20,"2,5 ; 3",т,209990
36   Ст10,3 ,т,229990,,51   Ст20,"3,5 ",т,204990
36   Ст20,2 ,т,279990,,51   Ст20,4 ; 8,т,209990
36   Ст20,3 ,т,229990,,53   Ст10,4 ,т,209990
36   Ст20,4 ,т,219990,,53   Ст20,4 ; 5; 6; 8; 10,т,209990
36   Ст20,5 ; 6,т,209990,,54   Ст20,4 ; 5; 10,т,209990
38   Gr b     ASTM A106,"2,5 ",т,109990,,54   Ст20,12 ,т,249990
,,,,,57   Ст20,"2,5 ",т,209990
38   Ст10,2 ,т,279990,,60   Ст10,5 ,т,209990
38   Ст10,3 ,т,214990,,60   Ст20,"2,5 ; 3,5; 4; 5",т,209990
38   Ст10,5 ,т,204990,,,6 ,,
38   Ст20,"1,5 ",т,289990,,63   Ст20,5 ; 8,т,209990
38   Ст20,2 ,т,279990,,65   Ст20,3 ; 4,т,209990
38   Ст20,"2,5 ",т,219990,,68   Ст20,3 ,т,209990
38   Ст20,3 ,т,214990,,70   Ст10,3 ,т,209990
38   Ст20,"3,5 ; 4",т,209990,,73   Ст20,3 ; 4; 5,т,209990
38   Ст20,5 ; 6,т,204990,,76   Ст20,3 ,т,209990
38   Ст20,7 ; 8,т,219990,,85   Ст20,4 ; 5,т,299990
40   Gr b     ASTM A106,3 ; 4,т,119990,,108   Gr b     ASTM A106,"3 ; 3,5; 4",т,99990
,,,,,,,,
40   Gr b     ASTM A106,7 ,т,109990,,130   Gr b     ASTM A106,3 ; 4; 5,т,99990
,,,,,,,,
