,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:41,,,
Нержавейка,,,,,,,,
СТАЛЬ ЛИСТОВАЯ НЕРЖАВ НИКЕЛЕСОД,,,,,,,,
40.0   AISI 201,"1,2 ",м,303,,60.0   AISI 201 имп уценка,40 ,м,208
40.0   AISI 201 имп,1 ,м,270,,,,,
40.0   AISI 201 имп,"1,2 ",м,303,,60.0   AISI 304 (08Х18Н10),"1,5 ",м,858
40.0   AISI 201 имп,"1,2 ",м,305,,,,,
40.0   AISI 201 имп,"1,5 ",м,402,,60.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,858
40.0   AISI 201 имп,2 ,м,538,,,,,
40.0   AISI 201 уценка,1 ,м,175,,60.0   AISI 304 (08Х18Н10) имп,4 ,м,2245
,,,,,,,,
40.0   AISI 304 (08Х18Н10),"1,2 ",м,452,,60.0   AISI 304 (08Х18Н10) имп,5 ,м,3389
,,,,,,,,
40.0   AISI 304 (08Х18Н10),3 ,м,1154,,60.0   AISI 430 имп уценка,40 ,м,441
,,,,,,,,
40.0   AISI 304 (08Х18Н10),3 ,м,1158,,80.0   AISI 304 (08Х18Н10),3 ,м,2380
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,1 ,м,383,,80.0   AISI 304 (08Х18Н10) имп,2 ,м,1504
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,454,,80.0   AISI 304 (08Х18Н10) имп,2 ,м,1507
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"1,2 ",м,456,,80.0   AISI 304 (08Х18Н10) имп,3 ,м,2390
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,499,,80.0   AISI 304 (08Х18Н10) имп,5 ,м,4232
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,563,,90.0   AISI 304 (08Х18Н10) имп,2 ,м,1176
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,2 ,м,732,,100.0   AISI 304 (08Х18Н10) имп,2 ,м,2129
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,2 ,м,742,,100.0   AISI 304 (08Х18Н10) имп,3 ,м,3354
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,871,,100.0   AISI 304 (08Х18Н10) имп,3 ,м,3359
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,"2,5 ",м,880,,100.0   AISI 304 (08Х18Н10) имп,4 ,м,4543
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,3 ,м,1154,,100.0   AISI 304 (08Х18Н10) имп,4 ,м,4552
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп уценка,"1,2 ",м,325,,100.0   AISI 304 (08Х18Н10) имп,5 ,м,4523
,,,,,,,,
40.0   AISI 430 имп,1 ,м,294,,120.0   AISI 304 (08Х18Н10) имп,3 ,м,3421
40.0   AISI 430 имп,"1,2 ",м,357,,,,,
40.0   AISI 430 имп,"1,5 ",м,438,,120.0   AISI 304 (08Х18Н10) имп,3 ,м,3431
40.0   AISI 430 имп,2 ,м,548,,,,,
40.0   AISI 430 имп уценка,1 ,м,179,,120.0   AISI 304 (08Х18Н10) имп,4 ,м,4219
,,,,,,,,
40.0   AISI 430 имп уценка,"1,2 ",м,221,,120.0   AISI 304 (08Х18Н10) имп,4 ,м,4236
,,,,,,,,
50.0   AISI 304 (08Х18Н10),3 ,м,1459,,120.0   AISI 304 (08Х18Н10) имп,5 ,м,5462
,,,,,,,,
50.0   AISI 304 (08Х18Н10),3 ,м,1469,,150.0   AISI 304 (08Х18Н10) имп,2 ,м,3111
,,,,,,,,
50.0   AISI 304 (08Х18Н10),4 ,м,2191,,150.0   AISI 304 (08Х18Н10) имп,3 ,м,3906
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,339,,150.0   AISI 304 (08Х18Н10) имп,3 ,м,3915
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,"1,5 ",м,674,,200.0   AISI 304 (08Х18Н10) имп,3 ,м,6486
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,50.0   AISI 304 (08Х18Н10) имп,25 ,м,678
Размер,стенка,Ед.изм,Цена,,,,,
200.0   AISI 304 (08Х18Н10) имп,5 ,м,9108,,50.0   AISI 304 (08Х18Н10) имп,25 ,м,683
,,,,,,,,
25.0   AISI 201 имп,1 ,м,270,,50.0   AISI 304 (08Х18Н10) имп,30 ,м,524
25.0   AISI 304 (08Х18Н10) имп,1 ,м,327,,,,,
,,,,,50.0   AISI 430 имп,25 ,м,404
20.0   AISI 201 имп,10 ,м,113,,50.0   AISI 430 имп,25 ,м,478
20.0   AISI 201 имп,10 ,м,143,,50.0   AISI 430 имп,30 ,м,385
20.0   AISI 201 имп,10 ,м,144,,60.0   AISI 201 имп,30 ,м,461
20.0   AISI 304 (08Х18Н10) имп,10 ,м,204,,60.0   AISI 201 имп,30 ,м,567
,,,,,60.0   AISI 201 имп,40 ,м,480
20.0   AISI 304 (08Х18Н10) имп,10 ,м,205,,60.0   AISI 201 имп,40 ,м,732
,,,,,60.0   AISI 304 (08Х18Н10),30 ,м,1244
30.0   AISI 201 имп,15 ,м,225,,,,,
30.0   AISI 201 имп,15 ,м,228,,60.0   AISI 304 (08Х18Н10),40 ,м,1459
30.0   AISI 304 (08Х18Н10),15 ,м,300,,,,,
,,,,,60.0   AISI 304 (08Х18Н10),40 ,м,1982
30.0   AISI 304 (08Х18Н10) имп,10 ,м,274,,,,,
,,,,,60.0   AISI 304 (08Х18Н10) имп,20 ,м,535
30.0   AISI 304 (08Х18Н10) имп,10 ,м,276,,,,,
,,,,,60.0   AISI 304 (08Х18Н10) имп,20 ,м,545
30.0   AISI 304 (08Х18Н10) имп,10 ,м,278,,,,,
,,,,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,620
30.0   AISI 304 (08Х18Н10) имп,15 ,м,295,,,,,
,,,,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,622
30.0   AISI 304 (08Х18Н10) имп,15 ,м,300,,,,,
,,,,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,625
40.0   AISI 201 имп,20 ,м,206,,,,,
40.0   AISI 201 имп,20 ,м,208,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,835
40.0   AISI 201 имп,20 ,м,230,,,,,
40.0   AISI 201 имп,20 ,м,296,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,837
40.0   AISI 201 имп,20 ,м,379,,,,,
40.0   AISI 304 (08Х18Н10),20 ,м,189,,60.0   AISI 304 (08Х18Н10) имп,30 ,м,840
,,,,,,,,
40.0   AISI 304 (08Х18Н10),20 ,м,420,,60.0   AISI 304 (08Х18Н10) имп,40 ,м,1982
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,20 ,м,270,,60.0   AISI 304 (08Х18Н10) имп,40 ,м,687
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,20 ,м,336,,60.0   AISI 304 (08Х18Н10) имп,40 ,м,692
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,20 ,м,338,,60.0   AISI 304 (08Х18Н10) имп,40 ,м,696
,,,,,,,,
40.0   AISI 304 (08Х18Н10) имп,20 ,м,417,,60.0   AISI 430 имп,30 ,м,555
,,,,,60.0   AISI 430 имп,40 ,м,423
40.0   AISI 304 (08Х18Н10) имп,20 ,м,420,,60.0   AISI 430 имп,40 ,м,630
,,,,,60.0   AISI 430 имп уценка,40 ,м,335
40.0   AISI 304 (08Х18Н10) имп,20 ,м,541,,,,,
,,,,,80.0   AISI 304 (08Х18Н10),40 ,м,2371
40.0   AISI 304 (08Х18Н10) имп,20 ,м,543,,,,,
,,,,,80.0   AISI 304 (08Х18Н10),40 ,м,3391
40.0   AISI 304 (08Х18Н10) имп,20 ,м,545,,,,,
,,,,,80.0   AISI 304 (08Х18Н10),40 ,м,918
40.0   AISI 430 имп,20 ,м,189,,,,,
40.0   AISI 430 имп,20 ,м,333,,80.0   AISI 304 (08Х18Н10) имп,20 ,м,796
40.0   AISI 430 имп,20 ,м,417,,,,,
50.0   AISI 201 имп,25 ,м,380,,80.0   AISI 304 (08Х18Н10) имп,40 ,м,1129
50.0   AISI 201 имп,25 ,м,429,,,,,
50.0   AISI 304 (08Х18Н10),25 ,м,523,,80.0   AISI 304 (08Х18Н10) имп,40 ,м,1132
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,20 ,м,658,,80.0   AISI 304 (08Х18Н10) имп,40 ,м,918
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,25 ,м,523,,80.0   AISI 304 (08Х18Н10) имп,40 ,м,938
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,25 ,м,526,,100.0   AISI 304 (08Х18Н10),50 ,м,2219
,,,,,,,,
50.0   AISI 304 (08Х18Н10) имп,25 ,м,528,,100.0   AISI 304 (08Х18Н10),50 ,м,2691
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. ЭЛ/СВАРНЫЕ (продолжение),,,,,24   12Х18Н10Т,"2 ; 3; 3,5",т,556000
Размер,стенка,Ед.изм,Цена,,25   08Х18Н10,1 ,т,730330
100.0   AISI 304 (08Х18Н10) имп,50 ,м,1372,,25   10Х17Н13М2Т,2 ,т,1204320
,,,,,25   10Х17Н13М2Т,"2 ; 2,5",т,849240
100.0   AISI 304 (08Х18Н10) имп,50 ,м,1391,,25   10Х17Н13М2Т,"2,5 ",т,927990
,,,,,25   10Х17Н13М2Т,3 ,т,859230
100.0   AISI 304 (08Х18Н10) имп,50 ,м,2219,,25   12Х18Н10Т,"1 ; 1,5",т,566500
,,,,,25   12Х18Н10Т,"2 ; 2,5",т,536000
100.0   AISI 304 (08Х18Н10) имп,50 ,м,2226,,25   12Х18Н10Т,"4,5 ",т,515000
,,,,,25   12Х18Н10Т,"4,5 ",т,586860
100.0   AISI 304 (08Х18Н10) имп,50 ,м,4285,,25   12Х18Н10Т,"4,5 ",т,592250
,,,,,25   12Х18Н10Т,"4,5 ",т,595340
100.0   AISI 304 (08Х18Н10) имп,60 ,м,2674,,25   12Х18Н10Т,5 ,т,484100
,,,,,27   12Х18Н10Т,"3 ; 3,5; 4",т,542000
120.0   AISI 304 (08Х18Н10) имп,60 ,м,1792,,28   12Х18Н10Т,2 ,т,549000
,,,,,30   12Х18Н10Т,2 ,т,536000
120.0   AISI 304 (08Х18Н10) имп,60 ,м,3020,,32   08Х18Н10,2 ,т,540840
,,,,,32   10Х17Н13М2Т,3 ,т,849240
150.0   AISI 304 (08Х18Н10) имп,50 ,м,1875,,32   10Х23Н18,3 ,т,1354420
,,,,,32   12Х18Н10Т,2 ; 3,т,542000
150.0   AISI 304 (08Х18Н10) имп,50 ,м,3289,,32   12Х18Н10Т,"3,5 ; 4; 4,5; 5",т,536000
,,,,,34   12Х18Н10Т,"2,5 ; 3; 4,5; 5",т,542000
150.0   AISI 304 (08Х18Н10) имп,100 ,м,3793,,35   12Х18Н10Т,3 ,т,542000
,,,,,38   10Х17Н13М2Т,2 ; 3,т,899190
150.0   AISI 304 (08Х18Н10) имп,100 ,м,3798,,38   10Х23Н18,3 ,т,1354420
,,,,,38   12Х18Н10Т,"1,5 ",т,547000
150.0   AISI 304 (08Х18Н10) имп,100 ,м,4559,,38   12Х18Н10Т,"2,5 ",т,527240
,,,,,38   12Х18Н10Т,"3 ; 3,5; 4; 5; 6",т,538000
150.0   AISI 304 (08Х18Н10) имп,100 ,м,4569,,40   12Х18Н10Т,2 ,т,538000
,,,,,42   10Х17Н13М2,"8,8 ",т,2442200
200.0   AISI 304 (08Х18Н10) имп,100 ,м,4182,,42   12Х18Н10Т,"2 ; 3; 3,5; 4; 5",т,536000
,,,,,45   12Х18Н10Т,"2 ; 2,5; 3; 3,5",т,536000
200.0   AISI 304 (08Х18Н10) имп,100 ,м,5246,,,4 ,,
,,,,,45   12Х18Н10Т,4 ,т,731910
ТРУБЫ НЕРЖАВ. БЕСШОВНЫЕ,,,,,45   12Х18Н10Т,"4,5 ; 6",т,536000
Размер,стенка,Ед.изм,Цена,,48   12Х18Н10Т,"3,5 ; 4; 5; 6; 8",т,514000
6   12Х18Н10Т,"1 ; 1,5",т,803000,,50   12Х18Н10Т,4 ; 5,т,514000
8   12Х18Н10Т,1 ,т,821000,,51   12Х18Н10Т,"1,5 ",т,564000
9   12Х18Н10Т,2 ,т,798250,,51   12Х18Н10Т,2 ,т,531000
9   12Х18Н10Т,2 ,т,824000,,51   12Х18Н10Т,3 ; 4,т,514000
10   12Х18Н10Т,1 ,т,808000,,52   12Х18Н10Т,3 ,т,536000
10   12Х18Н10Т,"1,5 ",т,767000,,54   12Х18Н10Т,2 ,т,514000
10   12Х18Н10Т,"2 ; 2,5",т,751000,,56   12Х18Н10Т,3 ; 7,т,514000
12   12Х18Н10Т,"1,5 ",т,736000,,57   10Х23Н18,"3,5 ",т,1354420
12   12Х18Н10Т,2 ,т,712000,,57   12Х18Н10Т,"2 ; 2,5",т,519000
14   12Х18Н10Т,1 ,т,760000,,57   12Х18Н10Т,"3 ; 3,5; 4; 4; 4,5",т,514000
14   12Х18Н10Т,"1,5 ",т,705000,,,5 ; 8; 10,,
14   12Х18Н10Т,2 ,т,669000,,60   06ХН28МДТ,5 ,т,2369000
14   12Х18Н10Т,3 ,т,673000,,60   12Х18Н10Т,"3 ; 4; 4,5; 5",т,514000
16   12Х18Н10Т,1 ,т,711000,,63   12Х18Н10Т,"8,5 ",т,539000
16   12Х18Н10Т,2 ,т,621000,,65   12Х18Н10Т,3 ; 4; 5; 7,т,539000
16   12Х18Н10Т,"2,5 ",т,612000,,68   12Х18Н10Т,4 ,т,535000
18   12Х18Н10Т,1 ,т,705000,,70   12Х18Н10Т,"2,5 ; 4; 8",т,539000
18   12Х18Н10Т,2 ,т,621000,,73   12Х18Н10Т,4 ,т,539000
18   12Х18Н10Т,"2,5 ; 3",т,612000,,74   08Х17Н13М2Т,8 ,т,1637620
19   12Х18Н10Т,1 ,т,670000,,76   12Х18Н10Т,"3 ; 3,5; 4; 4,5",т,514000
20   10Х17Н13М2Т,2 ,т,1144090,,76   12Х18Н10Т,"4,5 ",т,530000
20   10Х17Н13М2Т,3 ,т,879210,,76   12Х18Н10Т,"5 ; 6; 8,5; 10",т,514000
20   12Х18Н10Т,"1,5 ",т,580000,,76   12Х18Н10Т уценка,3 ,т,530000
20   12Х18Н10Т,"2 ; 2,5",т,556000,,,,,
20   12Х18Н10Т,"3,5 ; 4",т,536000,,80   12Х18Н10Т,"3 ; 3,5; 4",т,535000
21   12Х18Н10Т,2 ,т,556000,,83   12Х18Н10Т,3 ; 5,т,539000
21   12Х18Н10Т,"2,5 ",т,545000,,83   12Х18Н10Т,6 ; 9,т,524000
21   12Х18Н10Т,3 ,т,536000,,85   12Х18Н10Т некондиция,3 ,т,539000
22   12Х18Н10Т,1 ,т,599000,,,,,
22   12Х18Н10Т,"1,5 ; 2",т,556000,,89   08/12Х18Н10Т,5 ,т,1332010
24   12Х18Н10Т,1 ,т,580000,,89   08Х17Н13М2Т,3 ,т,1637620
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ТРУБЫ НЕРЖАВ. БЕСШОВНЫЕ (продолжение),,,,,08Х17Н6Т,100 ; 110; 120,т,285000
Размер,стенка,Ед.изм,Цена,,08Х18Н10 (AISI 304)   Россия,60 ; 65; 105; 120,т,250000
89   12Х18Н10Т,3 ,т,503720,,,,,
89   12Х18Н10Т,"3 ; 3,5",т,514000,,,130 ; 140; 150; 160,,
89   12Х18Н10Т,4 ,т,503720,,,170 ; 180; 190; 200,,
89   12Х18Н10Т,"4 ; 4,5; 5",т,514000,,,210 ; 220,,
95   12Х18Н10Т,6 ; 9,т,524000,,08Х18Н10Т-Ш    Электрошлаковый переплав,70 ,т,450000
102   12Х18Н10Т,5 ; 7; 8; 18,т,522000,,,,,
108   10Х17Н13М2Т,6 ,т,1053780,,10Х17Н13М2Т,30 ; 40; 50; 80,т,635000
108   12Х18Н10Т,"3 ; 3,5; 4; 4,5",т,514000,,,100 ; 110; 130,,
,6 ; 8; 10; 12; 16,,,,12Х18Н10Т,8 ,т,350000
108   12Х18Н10Т некондиция,3 ,т,530000,,12Х18Н10Т,10 ,т,319000
,,,,,12Х18Н10Т,12 ; 14,т,310000
114   10Х23Н18,10 ,т,1264530,,12Х18Н10Т,15 ,т,317000
114   12Х18Н10Т,3 ; 4; 6; 10; 12,т,514000,,12Х18Н10Т,16 ; 18; 22; 24,т,310000
,14 ,,,,,25 ; 26,,
121   12Х18Н10Т,5 ; 6; 8,т,524000,,12Х18Н10Т,28 ; 30; 34; 35,т,300000
121   12Х18Н10Т,10 ; 12,т,535000,,,36 ; 38; 42; 45,,
127   12Х18Н10Т,6 ; 10; 18,т,524000,,,48 ; 52; 55; 56,,
133   08Х17Н13М2Т,7 ,т,1855970,,,70 ; 75; 85; 90,,
133   10Х17Н13М2Т,6 ,т,1124300,,,95 ; 105; 110; 120,,
133   12Х18Н10Т,6 ; 8; 10,т,522000,,,130 ; 145; 155; 170,,
133   12Х18Н10Т некондиция,4 ,т,534000,,,180 ; 200,,
,,,,,12Х18Н10Т,210 ,т,310000
140   12Х18Н10Т,5 ; 6; 7,т,534000,,12Х18Н10Т,230 ,т,340000
146   12Х18Н10Т,12 ; 14,т,534000,,12Х18Н10Т,250 ; 260; 270; 280,т,370000
152   12Х18Н10Т,6 ; 7; 10,т,534000,,14Х17Н2,10 ,т,350000
159   10Х17Н13М2Т,"4,5 ",т,1107970,,14Х17Н2,12 ; 14; 16; 18,т,320000
159   10Х17Н13М2Т,5 ,т,1114020,,,20 ; 22; 24; 25,,
159   12Х18Н10Т,"4 ; 4,5; 5; 6; 6",т,534000,,,26 ,,
,7 ; 8; 10; 12; 16,,,,14Х17Н2,28 ,т,297000
200   12Х18Н10Т,6 ; 8,т,580000,,14Х17Н2,30 ,т,292000
219   12Х18Н10Т,6 ; 8; 12; 14; 16,т,541000,,14Х17Н2,35 ,т,297000
,20 ,,,,14Х17Н2,36 ,т,292000
220   12Х18Н10Т,7 ,т,561120,,14Х17Н2,38 ; 40; 42; 48,т,297000
273   12Х18Н10Т,6 ; 8; 11; 12,т,548000,,14Х17Н2,50 ; 55,т,295000
325   12Х18Н10Т,6 ; 8; 10; 12,т,568000,,14Х17Н2,56 ; 60,т,297000
377   12Х18Н10Т,12 ,т,585000,,14Х17Н2,65 ,т,292000
426   12Х18Н10Т,8 ; 10; 12,т,617000,,14Х17Н2,70 ,т,297000
СТАЛЬ СОРТ НЕРЖ ЖАРОПР ШЕСТИГРАННИК,,,,,14Х17Н2,75 ,т,292000
Марка,размер,Ед.изм,Цена,,14Х17Н2,80 ,т,297000
20Х13,14 ; 22; 27,т,299000,,14Х17Н2,85 ,т,295000
AISI 420 20Х13,10 ; 12; 13,т,270000,,14Х17Н2,90 ; 95; 100; 105,т,297000
AISI 420 20Х13,14 ; 19; 22; 24,т,259000,,14Х17Н2,110 ,т,295000
,27 ; 30; 32; 36,,,,14Х17Н2,120 ; 130,т,297000
,41 ,,,,14Х17Н2,140 ; 150,т,290000
СТАЛЬ СОРТ НЕРЖ НИКЕЛ КВАДРАТ,,,,,14Х17Н2,160 ; 200,т,297000
Марка,размер,Ед.изм,Цена,,14Х17Н2,240 ,т,320000
AISI 304 (08Х18Н10)   h11 (Калиброванный),6 ; 8; 10; 12; 14,т,294000,,AISI 201 12Х15Г9НД   h9 (Калиброванный),40 ; 45; 50; 60,т,181900
,,,,,,,,
,,,,,,65 ; 70; 80,,
,15 ; 20; 25; 30,,,,AISI 304 08Х18Н10   DIN1013 (Обточенный),130 ; 140; 150,т,265000
,40 ; 60,,,,,,,
AISI 304 (08Х18Н10)   h11 (Калиброванный),65 ; 70; 80; 90,т,321000,,,,,
,,,,,AISI 304 08Х18Н10   DIN1013 (Обточенный),170 ,т,273000
,,,,,,,,
,100 ,,,,,,,
AISI 321 12Х18Н10Т   h11 (Калиброванный),20 ; 30; 30; 40,т,353100,,AISI 304 08Х18Н10   DIN1013 (Обточенный),180 ; 190,т,280000
,,,,,,,,
,,,,,,,,
СТАЛЬ СОРТ НЕРЖ НИКЕЛ КРУГ,,,,,AISI 304 08Х18Н10   DIN1013 (Обточенный),210 ; 230; 240; 250,т,295000
Марка,диаметр,Ед.изм,Цена,,,,,
05Х12Н9М2С3М    некондиция,120 ,т,250000,,,,,
,,,,,AISI 304 08Х18Н10   DIN1013 (Обточенный),270 ,т,315000
07Х16Н4Б,40 ,т,395000,,,,,
07Х16Н6,230 ,т,380000,,,,,
07Х16Н6-Ш    Электрошлаковый переплав,36 ; 58; 85,т,520000,,AISI 304 08Х18Н10   DIN1013 (Обточенный) некондиция,200 ,т,200000
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
СТАЛЬ СОРТ НЕРЖ НИКЕЛ КРУГ (продолжение),,,,,AISI 201 12Х15Г9НД   h9 (Калиброванный),4 ,т,187000
Марка,диаметр,Ед.изм,Цена,,,,,
AISI 304 08Х18Н10   h9 (Калиброванный),38 ; 40; 42; 45,т,256000,,AISI 201 12Х15Г9НД   h9 (Калиброванный),6 ; 7; 8; 10; 12,т,181900
,,,,,,,,
,48 ; 50; 55; 56,,,,,14 ; 15; 16; 18,,
,60 ; 65; 70; 75,,,,,20 ; 22; 24; 25,,
,80 ; 85; 90; 95,,,,,26 ; 28; 30; 32,,
,100 ,,,,,35 ; 36,,
AISI 310S 20Х23Н18   DIN 1013,120 ; 130,т,642000,,AISI 201 12Х15Г9НД   h9 HBN190-210,7.5 ; 8.5; 9.5,т,181900
,,,,,,,,
AISI 310S 20Х23Н18   h9 (Калиброванный),40 ; 50; 60; 65,т,610000,,AISI 304 08Х18Н10   h9 (Калиброванный),3 ,т,270000
,,,,,,,,
,70 ; 80; 90,,,,AISI 304 08Х18Н10   h9 (Калиброванный),4 ,т,263000
AISI 316L   DIN1013 (Обточенный),110 ; 120; 130,т,481500,,,,,
,,,,,AISI 304 08Х18Н10   h9 (Калиброванный),5 ; 6; 7; 8; 9; 10,т,256000
AISI 316L   h9 (Калиброванный),40 ; 45; 50; 55,т,444000,,,,,
,,,,,,12 ; 14; 15; 16,,
,70 ; 80,,,,,18 ; 20; 22; 24,,
AISI 316TI   DIN1013 (Обточенный),100 ,т,502900,,,24 ; 25; 26; 26,,
,,,,,,27 ; 28; 28; 32,,
AISI 316TI   DIN1013 (Обточенный),110 ; 120; 130,т,514000,,,34 ; 36,,
,,,,,AISI 310S 20Х23Н18   h9 (Калиброванный),5 ; 6; 8; 16; 20,т,610000
AISI 316TI   h9 (Калиброванный),40 ; 42; 45; 50,т,502900,,,,,
,,,,,,25 ; 30; 36,,
,55 ; 60; 65; 70,,,,AISI 316L   h9 (Калиброванный),6 ; 10; 12; 15; 16,т,444000
,75 ; 80; 90,,,,,,,
AISI 321 12Х18Н10Т   DIN1013 (Обточенный),105 ; 110; 120; 130,т,310000,,,20 ; 22; 28; 30,,
,,,,,AISI 316TI   h9 (Калиброванный),6 ; 8; 10; 12; 14,т,502900
,,,,,,,,
,140 ; 150; 160; 180,,,,,16 ; 18; 20; 25,,
AISI 321 12Х18Н10Т   h9 (Калиброванный),38 ; 40; 42; 45,т,305000,,,28 ; 30; 32; 35,,
,,,,,AISI 321 12Х18Н10Т   h9 (Калиброванный),3 ,т,321000
,48 ; 50; 55; 56,,,,,,,
,60 ; 65; 70; 75,,,,AISI 321 12Х18Н10Т   h9 (Калиброванный),4 ,т,315000
,80 ; 85; 90,,,,,,,
AISI 431 14Х17Н2   DIN1013 (Обточенный),110 ; 120; 130; 140,т,225000,,AISI 321 12Х18Н10Т   h9 (Калиброванный),5 ; 6; 9; 10; 10.8,т,305000
,,,,,,,,
AISI 431 14Х17Н2   h9 (Калиброванный),40 ; 42; 45; 50,т,209000,,,12 ; 14; 14.6; 15,,
,,,,,,16 ; 18; 20; 22,,
,55 ; 60; 65; 70,,,,,24 ; 25; 26; 28,,
,75 ; 80; 85; 90,,,,,30.6 ; 32; 35; 36,,
,100 ,,,,AISI 431 14Х17Н2   h9 (Калиброванный),5 ; 6; 8; 9; 10,т,209000
AISI 904L 06ХН28МДТ,60 ; 70; 80; 90,т,1712000,,,,,
,100 ; 110; 120,,,,,10.8 ; 12; 14; 14.6,,
AISI 904L 06ХН28МДТ   ков,130 ; 140; 160; 170,т,1712000,,,16 ; 18; 18.3; 20,,
,,,,,,22 ; 25; 26; 28,,
10Х17Н13М2Т,300 ,т,730000,,,30 ; 32; 34; 35,,
12Х18Н10Т,360 ; 400,т,425000,,СТАЛЬ СОРТ НЕРЖ НИКЕЛ ШЕСТИГРАННИК,,,
12Х18Н10Т,550 ,т,450000,,Марка,размер,Ед.изм,Цена
AISI 316L   DIN1013 (Обточенный),210 ; 220; 230; 240,т,535000,,AISI 420 20Х13,17 ,т,259000
,,,,,12Х18Н10Т AISI 321,8 ; 10; 12; 13; 14,т,360000
AISI 316TI   DIN1013 (Обточенный),300 ,т,642000,,,17 ; 22; 24; 27,,
,,,,,,30 ; 32; 36; 41,,
AISI 321 12Х18Н10Т   DIN1013 (Обточенный),200 ,т,310000,,,46 ,,
,,,,,12Х18Н10Т AISI 321,65 ; 70; 75,т,376000
,,,,,AISI 304 (08Х18Н10),10 ; 12; 14; 17,т,306000
AISI 321 12Х18Н10Т   DIN1013 (Обточенный),230 ; 240; 270; 300,т,343000,,,19 ; 22; 24; 27,,
,,,,,,30 ; 32; 36; 41,,
,,,,,,46 ; 50,,
,320 ; 360,,,,AISI 304 (08Х18Н10) некондиция,32 ,т,150000
AISI 904L 06ХН28МДТ,150 ,т,1712000,,,,,
AISI 904L 06ХН28МДТ   ков,180 ; 200,т,1712000,,AISI 316L,16 ; 22; 24; 27,т,510000
,,,,,,30 ,,
14Х17Н2    некондиция,0 ,т,101650,,AISI 431,17 ; 19; 24; 27,т,333000
,,,,,,30 ; 36; 41,,
AISI 201 12Х15Г9НД   h9 (Калиброванный),3 ,т,200000,,AISI 431 некондиция,36 ,т,150000
,,,,,ПРОВОЛОКА НЕРЖАВЕЮЩАЯ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ПРОВОЛОКА НЕРЖАВЕЮЩАЯ (продолжение),,,,,AISI 316Ti,2 ; 3; 5,т,514000
Марка,диаметр,Ед.изм,Цена,,AISI 410  12Х13,6 ,т,190000
Марка,диаметр,Ед.изм,Цена,,AISI 430,0.3 ; 0.5,т,375000
12Х18Н10Т,0.11 ,т,150000,,AISI 430,2.8 ; 4; 5,т,199000
12Х18Н10Т,0.11 ,т,590000,,AISI316L некондиция,0.28 ,т,150000
12Х18Н10Т,0.13 ; 0.14,т,570000,,EN 10270-3 1.4310 AISI 302,0.3 ,т,150000
12Х18Н10Т,0.16 ,т,150000,,,,,
12Х18Н10Т,0.16 ,т,570000,,EN 10270-3 1.4310 AISI 302,0.3 ,т,428000
12Х18Н10Т,0.2 ,т,150000,,,,,
12Х18Н10Т,0.2 ,т,460000,,EN 10270-3 1.4310 AISI 302,0.8 ,т,372000
12Х18Н10Т,0.22 ,т,450000,,,,,
12Х18Н10Т,0.24 ,т,438000,,EN 10270-3 1.4310 AISI 302,1.2 ; 1.4; 1.5; 1.6,т,355000
12Х18Н10Т,0.25 ,т,430000,,,,,
12Х18Н10Т,0.28 ,т,415000,,,1.8 ,,
