,,,,,,+7(495)925-11-55,,
,,,,,,https://mc.ru,,
,,,,,Прайс-лист   от   24.04.2026   15:51,,,
Сортовой прокат (цена от 5 т.),,,,,,,,
АРМАТУРА,,,,,,,,
25,Б1 ,теор.т,88100,,24,М ,теор.т,141990
25,Б2 ,теор.т,87600,,25,Б1 ; Б2,теор.т,94000
25,Б2 ,теор.т,88100,,25,К1 ; К2; К3,теор.т,86800
25,К1 ; К2; К4; К6,теор.т,80900,,25,Ш1 ; Ш2,теор.т,88800
25,Ш0 ,теор.т,82900,,30,Б1 ; Б2,теор.т,89200
25,Ш1 ,теор.т,82400,,30,К1 ; К2; К3; К4,теор.т,86800
25,Ш1 ; Ш2; Ш3; Ш4,теор.т,82900,,,К5 ,,
30,Б1 ,теор.т,82800,,30,М ,теор.т,142990
30,Б1 ,теор.т,83300,,30,Ш1 ; Ш2,теор.т,86800
30,Б2 ,теор.т,82800,,35,Б1 ; Б2,теор.т,88800
30,Б2 ; Б3,теор.т,83300,,35,К1 ,теор.т,86800
30,К1 ,теор.т,80400,,35,К2 ; К3,теор.т,91700
30,К1 ; К2; К3; К4,теор.т,80900,,35,Ш2 ,теор.т,86800
,К5 ,,,,36,М ,теор.т,141990
30,М ,теор.т,133990,,40,Б1 ; Б2,теор.т,86800
30,Ш1 ,теор.т,80400,,40,К1 ,теор.т,105400
30,Ш1 ; Ш2; Ш3,теор.т,80900,,40,К2 ; К3; К4; К5,теор.т,106800
35,Б1 ,теор.т,82400,,40,Ш1 ; Ш2; Ш3; Ш4,теор.т,85800
35,Б1 ; Б2,теор.т,82900,,45,Б1 ; Б2,теор.т,85800
35,К1 ,теор.т,80900,,45,М ,теор.т,141990
35,К2 ,теор.т,85800,,45,Ш1 ; Ш2,теор.т,92000
35,Ш1 ; Ш2,теор.т,80900,,50,Ш1 ,теор.т,85800
35 н/д,Б1 ,т,71000,,50,Ш2 ; Ш3; Ш4; Ш5,теор.т,90700
36,М ,теор.т,133990,,55,Б1 ; Б2,теор.т,85800
40,Б1 ,теор.т,80400,,60,Б1 ,теор.т,85800
40,Б1 ,теор.т,80900,,60,Б2 ,теор.т,90700
40,Б2 ,теор.т,80400,,60,Ш2 ; Ш3; Ш4,теор.т,100200
40,Б2 ,теор.т,80900,,70,Б1 ,теор.т,88300
40,К1 ,теор.т,99400,,70,Б2 ,теор.т,89000
40,К2 ,теор.т,100400,,70,Ш1 ,теор.т,97200
40,К2 ; К4; К5,теор.т,100900,,70,Ш2 ,теор.т,98700
40,Ш1 ,теор.т,79400,,70,Ш3 ; Ш4; Ш5,теор.т,99200
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,200x80,6 ,теор.т,69990
70,Ш5 ,теор.т,99200,,250x125,6 ,теор.т,69990
БАЛКИ ДВУТАВРОВЫЕ НИЗКОЛЕГ,,,,,250x60,5 ; 6,теор.т,63990
Размеры,Хар-ка,Ед.изм,Цена,,80x60,4 ,т,68890
14,Б2 ,т,106990,,120x60,4 ,теор.т,78990
ШВЕЛЛЕР НИЗКОЛЕГИР,,,,,КАТАНКА,,,
Размеры,Хар-ка,Ед.изм,Цена,,,диаметр,Ед.изм,Цена
10,,т,63990,,,5.5 ,т,52990
10,,т,65990,,,6.5 ,т,53490
12,,т,67990,,,10 ,т,54490
12,,т,71990,,мотки,5.5 ; 6,т,51990
14,,т,65990,,мотки,6.5 ,т,54490
14,,т,71490,,мотки,8 ,т,52490
16,,т,66490,,мотки,10 ; 12,т,53490
16,,т,67990,,,,,
18,,т,72990,,,,,
18,,т,76990,,,,,
20,,т,115990,,,,,
20,,т,123990,,,,,
22,,т,124990,,,,,
24,,т,109990,,,,,
27,,т,131650,,,,,
27,,т,134999,,,,,
30,,т,129990,,,,,
30,,т,134990,,,,,
40,,т,152990,,,,,
40,,т,169990,,,,,
8,,т,61490,,,,,
8,,т,64490,,,,,
ШВЕЛЛЕР ГНУТЫЙ,,,,,,,,
Размеры,толщина,Ед.изм,Цена,,,,,
50x40,3 ,теор.т,63990,,,,,
60x32,3 ,теор.т,63990,,,,,
60x32,4 ,теор.т,62990,,,,,
60x50,3 ,теор.т,61990,,,,,
80x32,4 ,теор.т,61990,,,,,
80x40,3 ,теор.т,61990,,,,,
80x50,4 ,т,61990,,,,,
80x60,3 ; 4,теор.т,61990,,,,,
100x50,3 ,теор.т,59990,,,,,
100x50,4 ,т,63990,,,,,
100x50,4 ; 5,теор.т,59990,,,,,
120x50,3 ,т,59990,,,,,
120x50,3 ,теор.т,63990,,,,,
120x60,4 ,теор.т,64990,,,,,
120x60,6 ,теор.т,63990,,,,,
120x80,4 ; 5,теор.т,63990,,,,,
140x50,4 ,теор.т,61990,,,,,
140x60,4 ; 5; 5; 6,теор.т,59990,,,,,
160x50,4 ,теор.т,62990,,,,,
160x60,4 ,теор.т,59990,,,,,
160x60,5 ,теор.т,63990,,,,,
160x60,6 ,т,59990,,,,,
160x80,4 ,т,60990,,,,,
160x80,4 ; 5; 6,теор.т,59990,,,,,
180x50,4 ,теор.т,59990,,,,,
180x60,4 ,т,59990,,,,,
180x60,5 ,теор.т,62990,,,,,
180x70,5 ,теор.т,62990,,,,,
180x70,6 ,т,57490,,,,,
180x70,6 ,теор.т,62990,,,,,
180x80,5 ,теор.т,62990,,,,,
200x100,5 ,теор.т,68990,,,,,
200x100,6 ,т,63990,,,,,
200x100,6 ,теор.т,68990,,,,,
200x50,4 ,т,65890,,,,,
200x80,4 ; 5; 5,теор.т,62990,,,,,
